enunciado,disciplina,id_disciplina
"Em uma corrida de dez voltas disputada por dois carros antigos, A e B, o carro A completou as dez voltas antes que o carro B completasse a oitava volta. Sabe-se que durante toda a corrida os dois carros mantiveram velocidades constantes iguais a 18 m/s e 14 m/s. Sabe-se também que o carro B gastaria 288 segundos para completar oito voltas.  A distância, em metro, que o carro B percorreu do início da corrida até o momento em que o carro A completou a décima volta foi mais próxima de",MATEMATICA,1
"A Transferência Eletrônica Disponível (TED) é uma transação financeira de valores entre diferentes bancos. Um economista decide analisar os valores enviados por meio de TEDs entre cinco bancos (1,2, 3, 4 e 5) durante um mês. Para isso, ele dispõe esses valores em uma matriz A = [aij], em que 1 ≤ i ≤ 5 e 1 ≤ j ≤ 5, e o elemento aij corresponde ao total proveniente das operações feitas via TED, em milhão de real, transferidos do banco i para o banco j durante o mês. Observe que os elementos aij= 0, uma vez que TED é uma transferência entre bancos distintos. Esta é a matriz obtida para essa análise:  Com base nessas informações, o banco que transferiu a maior quantia via TED é o banco      a)      1.     b)      2.     c)      3.     d)      4.     e)      5. ",MATEMATICA,1
"Uma loja vende automóveis em N parcelas iguais sem juros. No momento de contratar o financiamento, caso o cliente queira aumentar o prazo, acrescentando mais 5 parcelas, o valor de cada uma das parcelas diminui R$ 200,00, ou se ele quiser diminuir o prazo, com 4 parcelas a menos, o valor de cada uma das parcelas sobe R$ 232,00. Considere ainda que, nas três possibilidades de pagamento, o valor do automóvel é o mesmo, todas são sem juros e não é dado desconto em nenhuma das situações. Nessas condições, qual é a quantidade N de parcelas a serem pagas de acordo com a proposta inicial da loja?      a)      20     b)      24     c)      29     d)      40     e)      58 ",MATEMATICA,1
"Uma pessoa tem massa corporal de 167 kg. Sob orientação de um nutricionista, submeteu-se a um regime alimentar, em que se projeta que a perda de quilos mensais seja inferior a 5 kg. Após iniciar o regime, observou-se, nos três primeiros meses, uma perda de 4 kg por mês, e nos quatro meses seguintes, uma perda mensal de 3 kg. Daí em diante, segundo as recomendações do nutricionista, deveria haver uma perda mensal fixa em cada um dos meses subsequentes, objetivando alcançar a massa corporal de71 kg ao final do regime.  Segundo as projeções e recomendações do nutricionista, para alcançar seu objetivo, a duração mínima, em mês, que essa pessoa deverá manter o seu regime será de      a) 15.     b) 20.     c) 21.     d) 22.     e) 25. ",MATEMATICA,1
"Duas amigas irão fazer um curso no exterior durante 60 dias e usarão a mesma marca de xampu. Uma delas gasta um frasco desse xampu em 10 dias enquanto que a outra leva 20 dias para gastar um frasco com o mesmo volume. Elas combinam de usar, conjuntamente, cada frasco de xampu que levarem.  O número mínimo de frascos de xampu que deverão levar nessa viagem é      a) 2.     b) 4.     c) 6.     d) 8.     e) 9. ",MATEMATICA,1
"A figura ilustra uma partida de Campo Minado, o jogo presente em praticamente todo computador pessoal. Quatro quadrados em um tabuleiro 16 x 16 foram abertos, e os números em suas faces indicam quantos dos seus 8 vizinhos contêm minas (a serem evitadas). O número 40 no canto inferior direito é o número total de minas no tabuleiro, cujas posições foram escolhidas ao acaso, de forma uniforme, antes de se abrir qualquer quadrado.  Em sua próxima jogada, o jogador deve escolher dentre os quadrados marcados com as letras P, Q, R, S e T um para abrir, sendo que deve escolher aquele com a menor probabilidade de conter uma mina.  O jogador deverá abrir o quadrado marcado com a letra",MATEMATICA,1
" Os com puta dores operam com dados em formato binário (com dois valores possíveis apenas para cada dígito), utilizando potências de 2 para representar quantidades. Assim, tem-se, por exemplo: 1 kB = 210 Bytes, 1 MB = 210 kB e 1 GB =210 MB, sendo que 210 = 1 024. Nesse caso, tem-se que kB significa quilobyte, MB significa megabyte e GB significa gigabyte. Entretanto, a maioria dos fabricantes de discos rígidos, pendrives ou similares adotam preferencialmente o significado usual desses prefixos, em base 10. Assim, nos produtos desses fabricantes , 1GB = 103 MB = 106 kB = 109 Bytes. Como a maioria dos programas de computadores utilizam as unidades baseadas em potências de 2, um disco informado pelo fabricante como sendo de 80 GB aparecerá aos usuários como possuindo, aproximadamente, 75GB.  Um disco rígido está sendo vendido como possuindo 500 gigabytes, considerando unidades em potências de 10.  Qual dos valores está mais próximo do valor informado por um programa que utilize medidas baseadas em potências de 2? ",MATEMATICA,1
"Uma bicicleta do tipo mountain bike tem uma coroa com 3 engrenagens e uma catraca com 6 engrenagens, que, combinadas entre si, determinam 18 marchas (número de engrenagens da coroa vezes o número de engrenagens da catraca).  Os números de dentes das engrenagens das coroas e das catracas dessa bicicleta estão listados no quadro.  Sabe-se que o número de voltas efetuadas pela roda traseira a cada pedalada é calculado dividindo-se a quantidade de dentes da coroa pela quantidade de dentes da catraca.  Durante um passeio em uma bicicleta desse tipo, deseja-se fazer um percurso o mais devagar possível, escolhendo, para isso, uma das seguintes combinações de engrenagens (coroa x catraca):  A combinação escolhida para realizar esse passeio da forma desejada é",MATEMATICA,1
"m uma cantina, o sucesso de venda no verão são sucos preparados à base de polpa de frutas. Um dos sucos mais vendidos é o de morango com acerola, que é preparado com 2/3 - de polpa de morango e 1/3 de polpa de acerola.  Para o comerciante, as polpas são vendidas em embalagens de igual volume. Atualmente, a embalagem da polpa de morango custa R$ 18,00 e a de acerola, R$ 14,70. Porém, está prevista uma alta no preço da embalagem da polpa de acerola no próximo més, passando a custar R$ 15,30.  Para não aumentar o preço do suco, o comerciante negociou com o fornecedor uma redução no preço da embalagem da polpa de morango.  A redução, em real, no preço da embalagem da polpa de morango deverá ser de      a) 1,20.     b) 0,90.     c) 0,60.     d) 0,40.     e) 0,30. ",MATEMATICA,1
"Em um teleférico turístico, bondinhos saem de estações ao nível do mar e do topo de uma montanha. A travessia dura 1,5 minuto e ambos os bondinhos se deslocam á mesma velocidade. Quarenta segundos após o bondinho A partir da estação ao nível do mar, ele cruza com o bondinho B, que havia saído do topo da montanha.  Quantos segundos após a partida do bondinho B partiu o bondinho A?      a) 5     b) 10     c) 15     d) 20     e) 25 ",MATEMATICA,1
"As empresas que possuem Serviço de Atendimento ao Cliente (SAC), em geral, informam ao cliente que utiliza o serviço um número de protocolo de atendimento. Esse número resguarda o cliente para eventuais reclamações e é gerado, consecutivamente, de acordo com os atendimentos executados. Ao término do mês de janeiro de 2012, uma empresa registrou como último número de protocolo do SAC o 390 978 467. Do início do mês de fevereiro até o fim do mês de dezembro de 2012, foram abertos 22 580 novos números de protocolos.  O algarismo que aparece na posição da dezena de milhar do último número de protocolo de atendimento registrado em 2012 pela empresa é      a) 0.     b) 2.     c) 4.     d) 6.     e) 8. ",MATEMATICA,1
"Sob a orientação de um mestre de obras, João  e Pedro trabalharam na reforma de um edifício. João  efetuou reparos na parte hidráulica nos andares 1, 3, 5, 7,  e assim sucessivamente, de dois em dois andares. Pedro  trabalhou na parte elétrica nos andares 1, 4, 7, 10, e assim  sucessivamente, de três em três andares. Coincidentemente,  terminaram seus trabalhos no último andar. Na conclusão  da reforma, o mestre de obras informou, em seu relatório,  o número de andares do edifício. Sabe-se que, ao longo  da execução da obra, em exatamente 20 andares, foram  realizados reparos nas partes hidráulica e elétrica por João  e Pedro.  Qual é o número de andares desse edifício?      a)      40     b)      60     c)      100     d)      115     e)      120 ",MATEMATICA,1
"a quadro apresenta dados sobre viagens distintas,realizadas com o mesmo veículo, por diferentes motoristas. Em cada viagem, o veículo foi abastecido com combustível de um preço diferente e trafegou com uma velocidade média distinta.  Sabe-se que esse veículo tem um rendimento de 15 km por litro de combustível se trafegar com velocidade média abaixo de 75 km/h. Já se trafegar com velocidade média entre 75 km/h e 80 km/h, o rendimento será de 16 km por litro de combustível. Trafegando com velocidade média entre 81 km/h e 85 km/h, o rendimento será de 12 km por litro de combustível e, acima dessa velocidade média, o rendimento cairá para 10 km por litro de combustível.  a motorista que realizou a viagem que teve o menor custo com combustível foi o de número  ",MATEMATICA,1
"Uma empresa pretende adquirir uma nova impressora com o objetivo de suprir um dos seus departamentos que tem uma demanda grande por cópias. Para isso, efetuou-se uma pesquisa de mercado que resultou em três modelos de impressora distintos, que se diferenciam apenas pelas seguintes características:  Para facilitar a tomada de decisão, o departamento informou que sua demanda será de, exatamente, 50 000 cópias.  Assim, deve-se adquirir a impressora      a) A ou B, em vez de C.     b) B, em vez de A ou C.     c) A, em vez de B ou C.     d) C, em vez de A ou B.     e) A ou C, em vez de B. ",MATEMATICA,1
" A volemia V de um indivíduo é a quantidade total de sangue em seu sistema circulatório (coração, artérias,veias e capilares). Ela é útil quando se pretende estimar o número total N de hemácias de uma pessoa, a qual é obtida multiplicando-se a volemia V pela concentração C de hemácias no sangue, isto é, N = V x C. Num adulto normal essa concentração é de 5 200 000 hemácias por mL de sangue, conduzindo a grandes valores de N.Uma maneira adequada de informar essas grandes quantidades é utilizar a notação científica, que consiste em expressar N na forma N = Q x 10 n, sendo 1≤ Q ≤ 10 e n um número inteiro.  Considere um adulto normal, com volemia de 5 000 mL.  http://perfline.com.Acesso em: 23 fev. 2013 (adaptado).  Qual a quantidade total de hemácias desse adulto, em notação científica?      a)      2,6x10 -10     b)      2,6 x 10-9     c)      2,6 x 109     d)      2,6 X 10 10     e)      2,6 x 1011 ",MATEMATICA,1
"  Em um torneio interclasses de um colégio, visando estimular o aumento do número de gols nos jogos de futebol, a comissão organizadora estabeleceu a seguinte forma de contagem de pontos para cada partida: uma vitória vale três pontos, um empate com gols vale dois pontos, um empate sem gols vale um ponto e uma derrota vale zero ponto. Após 12 jogos, um dos times obteve como resultados cinco vitórias e sete empates, dos quais,três sem gols. De acordo com esses dados, qual foi o número total de pontos obtidos pelo time citado?      a) 22     b) 25     c) 26     d) 29     e) 36 ",MATEMATICA,1
